line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names
7361;xbw;Kambiwá;Kambiwá language;;;;;;;
7362;xby;Butchulla;Butchulla language;;;;;;;Badjala
7363;xcb;Cumbric;Cumbric language;;cel-bry;Brythonic;;;;;
7364;xcc;Camunic;Camunic language;;;;;;Ital;
7365;xce;Celtiberian;Celtiberian language;;cel;Celtic;;;;;
7366;xch;Chemakum;Chemakum language;;chi;Chimakuan;;;;Latn;
7367;xcl;Old Armenian;Old Armenian language;;hyx;Armenian;;autodetect;;Armn;Classical Armenian,Liturgical Armenian,Grabar
7368;xcm;Comecrudo;Comecrudo language;;;;;;;
7369;xcn;Cotoname;Cotoname language;;;;;;;
7370;xco;Chorasmian;Chorasmian language;;ira;Iranian;;;;fa-Arab;Khwarezmian
7371;xcr;Carian;Carian language;;ine-ana;Anatolian;;;;Cari;
7372;xct;Classical Tibetan;Classical Tibetan language;;sit;Sino-Tibetan;;;;;
7373;xcu;Curonian;Curonian language;;bat;Baltic;;;;Latn;
7374;xcv;Chuvantsy;Chuvantsy language;;;;;;;
7375;xcw;Coahuilteco;Coahuilteco language;;;;;;;
7376;xcy;Cayuse;Cayuse language;;;;;;;
7377;xda;Darkinjung;Darkinjung language;;aus-yuk;Yuin-Kuric;;;;Latn;
7378;xdc;Dacian;Dacian language;;ine;Indo-European;;;;Latn;
7379;xdk;Dharug;Dharug language;;aus-yuk;Yuin-Kuric;;;;Latn;Darug,Dharruk,Dharuk,Eora,Iora,Iyora,Sydney
7380;xdm;Edomite;Edomite language;;sem-can;Canaanite;;;;Phnx;
7381;xdy;Malayic Dayak;Malayic Dayak language;;;;;;;
7382;xeb;Eblaite;Eblaite language;;sem-eas;East Semitic;;;;Xsux;
7383;xed;Hdi;Hdi language;;cdc-cbm;Central Chadic;;;;Latn;
7384;xeg;ǁXegwi;ǁXegwi language;;khi-tuu;Tuu;;;;Latn;
7385;xel;Kelo;Kelo language;;sdv;Eastern Sudanic;;;;;
7386;xem;Kembayan;Kembayan language;;;;;;;
7387;xep;Epi-Olmec;Epi-Olmec language;;;;;;;
7388;xer;Xerénte;Xerénte language;;sai-mje;Macro-Jê;;;;Latn;Koromu,Cherente,Sherenté
7389;xes;Kesawai;Kesawai language;;;;;;Latn;Koromu
7390;xet;Xetá;Xetá language;;tup-gua;Tupi-Guarani;;;;Latn;
7391;xeu;Keoru-Ahia;Keoru-Ahia language;;;;;;;
7392;xfa;Faliscan;Faliscan language;;itc;Italic;;autodetect;;Ital,Latn;
7393;xga;Galatian;Galatian language;;cel;Celtic;;;;Latn,Grek;
7394;xgb;Gbin;Gbin language;;dmn;Mande;;;;Latn;
7395;xgd;Gudang;Gudang language;;;;;;;
7396;xgf;Gabrielino-Fernandeño;Gabrielino-Fernandeño language;;azc-tak;Takic;;;;Latn;Tongva,Gabrielino,Gabrieleño,Fernandeño
7397;xgg;Goreng;Goreng language;;;;;;;
7398;xgi;Garingbal;Garingbal language;;;;;;;
7399;xgl;Galindan;Galindan language;;bat;Baltic;;;;Latn;
7400;xgm;Darumbal;Darumbal language;;;;;;;Darambal,Dharumbal,Dharambal,Guwinmal,Kuinmabara,Karunbara,Rakiwara,Wapabara
7401;xgn-kha;Khamnigan Mongol;Khamnigan Mongol language;;xgn;Mongolic;;;exceptional;Mong,Latn,Cyrl;Khamnigan,Khamnigan Buryat
7402;xgn-mgl;Mongghul;Mongghul language;;xgn;Mongolic;;;exceptional;Latn;Monguor,Mongour,Mongor
7403;xgn-mgr;Mangghuer;Mangghuer language;;xgn;Mongolic;;;exceptional;Latn;Monguor,Mongour,Mongor
7404;xgn-pro;Proto-Mongolic;Proto-Mongolic language;reconstructed;xgn;Mongolic;;;exceptional;Latinx;
7405;xgr;Garza;Garza language;;;;;;;
7406;xgu;Unggumi;Unggumi language;;;;;;Latn;
7407;xgw;Guwa;Guwa language;;;;;;;
7408;xh;Xhosa;Xhosa language;;bnt-ngu;Nguni;;autodetect;;Latn;
7409;xha;Harami;Harami language;;;;;;;
7410;xhc;Hunnic;Hunnic language;;;;;;;Hunnish
7411;xhd;Hadrami;Hadrami language;;;;;;;
7412;xhe;Khetrani;Khetrani language;;inc;Indo-Aryan;;;;;Khetranki
7413;xhr;Hernican;Hernican language;;itc;Italic;;;;Ital;
7414;xht;Hattic;Hattic language;;qfa-iso;isolate;;;;Xsux;
7415;xhu;Hurrian;Hurrian language;;qfa-hur;Hurro-Urartian;;;;Xsux,Ugar;
7416;xhv;Khua;Khua language;;mkh;Mon-Khmer;;;;;
7417;xib;Iberian;Iberian language;;qfa-iso;isolate;;;;Latn,Ibrn;
7418;xii;Xiri;Xiri language;;;;;;;
7419;xil;Illyrian;Illyrian language;reconstructed;ine;Indo-European;;;;;
7420;xin;Xinca;Xinca language;;nai-xin;Xincan;;;;Latn;
7421;xir;Xiriâna;Xiriâna language;;awd;Arawakan;;;;Latn;
7422;xis;Kisan;Kisan language;;;;;;;
7423;xiv;Indus Valley Language;Indus Valley Language;;;;;;Inds;
7424;xiy;Xipaya;Xipaya language;;tup;Tupian;;;;;Shipaja,Xipaia
7425;xjb;Minjungbal;Minjungbal language;;aus-pam;Pama-Nyungan;;;;Latn;
7426;xka;Kalkoti;Kalkoti language;;;;;;;
7427;xkb;Manigri-Kambolé Ede Nago;Manigri-Kambolé Ede Nago language;;;;;;;
7428;xkc;Kho'ini;Kho'ini language;;ira;Iranian;;;;;
7429;xkd;Mendalam Kayan;Mendalam Kayan language;;;;;;;
7430;xke;Kereho;Kereho language;;poz;Malayo-Polynesian;;;;Latn;Krio Dayak,Krio,Keriu,Seputan
7431;xkf;Khengkha;Khengkha language;;sit;Sino-Tibetan;;;;;Kheng
7432;xkg;Kagoro;Kagoro language;;;;;;;
7433;xki;Kenyan Sign Language;Kenyan Sign Language;;sgn;sign;;;;;
7434;xkj;Kajali;Kajali language;;ira;Iranian;;;;;
7435;xkk;Kaco';Kaco' language;;mkh;Mon-Khmer;;;;;Lamam
7436;xkl;Bakung;Bakung language;;poz-swa;North Sarawakan;;;;Latn;Mainstream Kenyah,Kenyah
7437;xkn;Kayan River Kayan;Kayan River Kayan language;;;;;;;
7438;xko;Kiorr;Kiorr language;;aav;Austro-Asiatic;;;;;
7439;xkp;Kabatei;Kabatei language;;ira;Iranian;;;;;
7440;xkq;Koroni;Koroni language;;;;;;;
7441;xkr;Xakriabá;Xakriabá language;;sai-jee;Jê;;;;Latn;Chacriabá,Chacriaba,Chakriaba,Xakriaba,Xacriabá,Xacriaba,Chikriaba,Xikriabá,Xikriaba,Shacriaba,Xicriabá,Xicriaba,Chicriabá,Chicriaba
7442;xks;Kumbewaha;Kumbewaha language;;;;;;;
7443;xkt;Kantosi;Kantosi language;;;;;;;
7444;xku;Kaamba;Kaamba language;;;;;;;
7445;xkv;Kgalagadi;Kgalagadi language;;bnt;Bantu;;;;Latn;
7446;xkw;Kembra;Kembra language;;;;;;;
7447;xkx;Karore;Karore language;;poz-ocw;Western Oceanic;;;;;
7448;xky;Uma' Lasan;Uma' Lasan language;;poz-swa;North Sarawakan;;;;;
7449;xkz;Kurtop;Kurtop language;;tbq;Tibeto-Burman;;;;Tibt,Latn;Kurtöp,Kurtopkha,Kurtokha
7450;xla;Kamula;Kamula language;;;;;;;
7451;xlb;Loup B;Loup B language;;alg;Algonquian;;;;Latn;
7452;xlc;Lycian;Lycian language;;ine-ana;Anatolian;;;;Lyci;
7453;xld;Lydian;Lydian language;;ine-ana;Anatolian;;;;Lydi;
7454;xle;Lemnian;Lemnian language;;qfa-tyn;Tyrsenian;;;;Ital;
7455;xlg;Ancient Ligurian;Ancient Ligurian language;;;;;;;
7456;xli;Liburnian;Liburnian language;;ine;Indo-European;;;;;
7457;xln;Alanic;Alanic language;;ira;Iranian;;;;;
7458;xlo;Loup A;Loup A language;;alg;Algonquian;;;;Latn;
7459;xlp;Lepontic;Lepontic language;;cel;Celtic;;;;Ital;
7460;xls;Lusitanian;Lusitanian language;;ine;Indo-European;;;;Latn;
7461;xlu;Luwian;Luwian language;;ine-ana;Anatolian;;;;Xsux,Hluw;Cuneiform Luwian,Hieroglyphic Luwian
7462;xly;Elymian;Elymian language;;;;;;;
7463;xma;Mushungulu;Mushungulu language;;;;;;;
7464;xmb;Mbonga;Mbonga language;;;;;;;
7465;xmc;Makhuwa-Marrevone;Makhuwa-Marrevone language;;;;;;;
7466;xmd;Mbudum;Mbudum language;;cdc-cbm;Central Chadic;;;;Latn;
7467;xme;Median;Median language;;ira;Iranian;;;;Grek,Latn;
7468;xmf;Mingrelian;Mingrelian language;;ccs-gzn;Georgian-Zan;;;;Geor;Megrelian,Mingrel,Megrel
7469;xmg;Mengaka;Mengaka language;;bai;Bamileke;;;;Latn;
7470;xmh;Kugu-Muminh;Kugu-Muminh language;;aus-pmn;Paman;;;;;Kuku-Muminh
7471;xmj;Majera;Majera language;;cdc;Chadic;;;;Latn;
7472;xmk;Ancient Macedonian;Ancient Macedonian language;;grk;Hellenic;sortkey;autodetect;;polytonic;
7473;xml;Malaysian Sign Language;Malaysian Sign Language;;sgn;sign;;;;;
7474;xmm;Manado Malay;Manado Malay language;;;;;;;
7475;xmn;Manichaean Middle Persian;Manichaean Middle Persian language;;ira;Iranian;;;;Mani;
7476;xmo;Morerebi;Morerebi language;;tup;Tupian;;;;Latn;
7477;xmp;Kuku-Mu'inh;Kuku-Mu'inh language;;;;;;;
7478;xmq;Kuku-Mangk;Kuku-Mangk language;;aus-pam;Pama-Nyungan;;;;Latn;
7479;xmr;Meroitic;Meroitic language;;afa;Afro-Asiatic;;;;Mero,Merc;
7480;xms;Moroccan Sign Language;Moroccan Sign Language;;sgn;sign;;;;;
7481;xmt;Matbat;Matbat language;;poz-hce;Halmahera-Cenderawasih;;;;;
7482;xmu;Kamu;Kamu language;;;;;;;
7483;xmx;Maden;Maden language;;poz-hce;Halmahera-Cenderawasih;;;;;
7484;xmy;Mayaguduna;Mayaguduna language;;;;;;;
7485;xmz;Mori Bawah;Mori Bawah language;;poz-btk;Bungku-Tolaki;;;;Latn;
7486;xna;Ancient North Arabian;Ancient North Arabian language;;;;;;;
7487;xnb;Kanakanabu;Kanakanabu language;;map;Austronesian;;;;Latn;Kanakanavu
7488;xnd-pro;Proto-Na-Dene;Proto-Na-Dene language;reconstructed;xnd;Na-Dene;;;exceptional;Latinx;Proto-Na-Dené,Proto-Athabaskan-Eyak-Tlingit
7489;xng;Middle Mongolian;Middle Mongolian language;;xgn;Mongolic;;;;Mong,Arab,Phag;
7490;xnh;Kuanhua;Kuanhua language;;mkh;Mon-Khmer;;;;;
7491;xni;Ngarigu;Ngarigu language;;;;;;;
7492;xnk;Nganakarti;Nganakarti language;;;;;;;
7493;xnn;Northern Kankanay;Northern Kankanay language;;;;;;;
7494;xnr;Kangri;Kangri language;;inc;Indo-Aryan;;;;Deva,Takr,fa-Arab;
7495;xns;Kanashi;Kanashi language;;;;;;;
7496;xnt;Narragansett;Narragansett language;;alg;Algonquian;;;;Latn;
7497;xnu;Nukunul;Nukunul language;;;;;;;
7498;xny;Nyiyaparli;Nyiyaparli language;;aus-nga;Ngayarda;;;;Latn;Nyiyabali,Njijabali,Nijadali
7499;xoc;O'chi'chi';O'chi'chi' language;;nic-bco;Benue-Congo;;;;Latn;
7500;xod;Kokoda;Kokoda language;;;;;;;
7501;xog;Soga;Soga language;;bnt;Bantu;;;;Latn;Lusoga
7502;xoi;Kominimung;Kominimung language;;paa;Papuan;;;;Latn;
7503;xok;Xokleng;Xokleng language;;;;;;;
7504;xom;Komo;Komo language;;;;;;;Komo (Sudan),Madiin
7505;xon;Konkomba;Konkomba language;;nic-gur;Gur;;;;Latn;
7506;xoo;Xukurú;Xukurú language;;;;;;;Xukuru,Xucurú,Xucuru,Shukurú,Shukuru,Shucurú,Shucuru,Kirirí,Kiriri,Kirirí-Xokó
7507;xop;Kopar;Kopar language;;;;;;;
7508;xor;Korubo;Korubo language;;;;;;;
7509;xow;Kowaki;Kowaki language;;;;;;;
7510;xpa;Pirriya;Pirriya language;;;;;;;
7511;xpc;Pecheneg;Pecheneg language;;trk;Turkic;;;;;
7512;xpe;Liberia Kpelle;Liberia Kpelle language;;;;;;;
7513;xpg;Phrygian;Phrygian language;;ine;Indo-European;;;;Grek;
7514;xpi;Pictish;Pictish language;;;;;;Ogam,Latn;
7515;xpj;Mpalitjanh;Mpalitjanh language;;aus-pam;Pama-Nyungan;;;;;Luthigh
7516;xpk;Kulina;Kulina language;;sai-pan;Panoan;;;;;Kulina Pano
7517;xpm;Pumpokol;Pumpokol language;;qfa-yen;Yeniseian;;;;Latn;
7518;xpn;Kapinawá;Kapinawá language;;;;;;;
7519;xpo;Pochutec;Pochutec language;;azc-nah;Nahuan;;;;Latn;
7520;xpp;Puyo-Paekche;Puyo-Paekche language;;;;;;;
7521;xpq;Mohegan-Pequot;Mohegan-Pequot language;;alg;Algonquian;;;;Latn;
7522;xpr;Parthian;Parthian language;;ira;Iranian;;;;Latn,Prti,Mani,Phlv;
7523;xps;Pisidian;Pisidian language;;ine-ana;Anatolian;;;;;
7524;xpu;Punic;Punic language;;sem-can;Canaanite;;;;Phnx;
7525;xpy;Buyeo;Buyeo language;;;;;;Hani;
7526;xqa;Karakhanid;Karakhanid language;;trk;Turkic;;;;Arab;
7527;xqt;Qatabanian;Qatabanian language;;;;;;;
7528;xra;Krahô;Krahô language;;;;;;;
7529;xrb;Eastern Karaboro;Eastern Karaboro language;;;;;;;
7530;xrd;Gundungurra;Gundungurra language;;;;;;;
7531;xre;Kreye;Kreye language;;;;;;;
7532;xrg;Minang;Minang language;;;;;;;
7533;xri;Krikati-Timbira;Krikati-Timbira language;;;;;;;
7534;xrm;Armazic;Armazic language;;;;;;;
7535;xrn;Arin;Arin language;;qfa-yen;Yeniseian;;;;Latn;
7536;xrq;Karranga;Karranga language;;;;;;Latn;Karrangpurru
7537;xrr;Raetic;Raetic language;;;;;;Ital;Rhaetic,Rhaetian
7538;xrt;Aranama-Tamique;Aranama-Tamique language;;;;;;;
7539;xru;Marriammu;Marriammu language;;;;;;;
7540;xrw;Karawa;Karawa language;;;;;;;
7541;xsa;Sabaean;Sabaean language;;;;;;;
7542;xsb;Sambali;Sambali language;;;;;;Latn;Sambal,Tina Sambal,Tina
7543;xsc;Scythian;Scythian language;;ira;Iranian;;;;;
7544;xsd;Sidetic;Sidetic language;;ine-ana;Anatolian;;;;;
7545;xse;Sempan;Sempan language;;;;;;;
7546;xsh;Shamang;Shamang language;;;;;;;
7547;xsi;Sio;Sio language;;;;;;;
7548;xsl;South Slavey;South Slavey language;;ath-nor;North Athabaskan;;;;Latn;
7549;xsm;Kasem;Kasem language;;nic-gur;Gur;;;;;Kassena
7550;xsn;Sanga (Nigeria);Sanga (Nigeria) language;;nic-knj;Kainji;;;;Latn;Sanga
7551;xso;Solano;Solano language;;;;;;Latn;
7552;xsp;Silopi;Silopi language;;;;;;;
7553;xsq;Makhuwa-Saka;Makhuwa-Saka language;;;;;;;
7554;xsr;Sherpa;Sherpa language;;tbq;Tibeto-Burman;;;;Tibt;
7555;xss;Assan;Assan language;;qfa-yen;Yeniseian;;;;Latn;
7556;xsu;Sanumá;Sanumá language;;;;;;;
7557;xsv;Sudovian;Sudovian language;;bat;Baltic;;;;Latn;Jatvingian
7558;xsy;Saisiyat;Saisiyat language;;map;Austronesian;;;;Latn;
7559;xta;Alcozauca Mixtec;Alcozauca Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7560;xtb;Chazumba Mixtec;Chazumba Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7561;xtc;Kadugli;Kadugli language;;qfa-kad;Kadu;;;;Latn;Katcha-Kadugli-Miri
7562;xtd;Diuxi-Tilantongo Mixtec;Diuxi-Tilantongo Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7563;xte;Ketengban;Ketengban language;;;;;;;
7564;xth;Yitha Yitha;Yitha Yitha language;;;;;;;
7565;xti;Sinicahua Mixtec;Sinicahua Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7566;xtj;San Juan Teita Mixtec;San Juan Teita Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7567;xtl;Tijaltepec Mixtec;Tijaltepec Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7568;xtm;Magdalena Peñasco Mixtec;Magdalena Peñasco Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7569;xtn;Northern Tlaxiaco Mixtec;Northern Tlaxiaco Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7570;xto;Tocharian A;Tocharian A language;;ine-toc;Tocharian;;;;;East Tocharian,Agnean
7571;xtp;San Miguel Piedras Mixtec;San Miguel Piedras Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7572;xtq;Tumshuqese;Tumshuqese language;;;;;;;
7573;xtr;Early Tripuri;Early Tripuri language;;;;;;;
7574;xts;Sindihui Mixtec;Sindihui Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7575;xtt;Tacahua Mixtec;Tacahua Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7576;xtu;Cuyamecalco Mixtec;Cuyamecalco Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7577;xtv;Thawa;Thawa language;;;;;;;
7578;xtw;Tawandê;Tawandê language;;sai-nmk;Nambikwaran;;;;Latn;
7579;xty;Yoloxochitl Mixtec;Yoloxochitl Mixtec language;;omq-mix;Mixtecan;;;;Latn;
7580;xtz;Tasmanian;Tasmanian language;;;;;;Latn;
7581;xua;Alu Kurumba;Alu Kurumba language;;dra;Dravidian;;;;;
7582;xub;Betta Kurumba;Betta Kurumba language;;dra;Dravidian;;;;Knda,Mlym,Taml;
7583;xud;Umiida;Umiida language;;;;;;Latn;
7584;xug;Kunigami;Kunigami language;;jpx-ryu;Ryukyuan;;;;Jpan;
7585;xuj;Jennu Kurumba;Jennu Kurumba language;;dra;Dravidian;;;;;
7586;xul;Ngunawal;Ngunawal language;;aus-yuk;Yuin-Kuric;;;;Latn;
7587;xum;Umbrian;Umbrian language;;itc;Italic;;;;Ital,Latn;
7588;xun;Unggaranggu;Unggaranggu language;;;;;;Latn;
7589;xuo;Kuo;Kuo language;;;;;;;
7590;xup;Upper Umpqua;Upper Umpqua language;;ath-pco;Pacific Coast Athabaskan;;;;Latn;
7591;xur;Urartian;Urartian language;;qfa-hur;Hurro-Urartian;;;;Xsux;Urartean
7592;xut;Kuthant;Kuthant language;;;;;;;
7593;xuu;Khwe;Khwe language;;khi-kho;Khoe;;;;Latn;Kxoe
7594;xve;Venetic;Venetic language;;ine;Indo-European;;;;Ital;
7595;xvi;Kamviri;Kamviri language;;iir-nur;Nuristani;;;;Arab;
7596;xvn;Vandalic;Vandalic language;;gme;East Germanic;;;;Latn;
7597;xvo;Volscian;Volscian language;;itc;Italic;;;;Latn;
7598;xvs;Vestinian;Vestinian language;;itc;Italic;;;;Latn;
7599;xwa;Kwaza;Kwaza language;;;;;;;
7600;xwc;Woccon;Woccon language;;nai-cat;Catawban;;;;Latn;
7601;xwd;Wadi Wadi;Wadi Wadi language;;;;;;;
7602;xwe;Xwela Gbe;Xwela Gbe language;;;;;;;
7603;xwg;Kwegu;Kwegu language;;sdv;Eastern Sudanic;;;;;
7604;xwj;Wajuk;Wajuk language;;;;;;;
7605;xwk;Wangkumara;Wangkumara language;;aus-pam;Pama-Nyungan;;;;Latn;Wanggumara,Karenggapa,Punthamara
7606;xwl;Western Xwla Gbe;Western Xwla Gbe language;;;;;;Latn;
7607;xwo;Written Oirat;Written Oirat language;;xgn;Mongolic;;;;Mong,Cyrl;
7608;xwr;Kwerba Mamberamo;Kwerba Mamberamo language;;;;;;;
7609;xww;Wemba-Wemba;Wemba-Wemba language;;aus-pam;Pama-Nyungan;;;;Latn;Wemba Wemba,Wamba-Wamba,Wamba Wamba,Wembawemba,Baraba-Baraba,Barababaraba,Nari-Nari,Wergaia,Wotjobaluk
7610;xxb;Boro;Boro language;;;;;;Latn;Boro (Ghana)
7611;xxk;Ke'o;Ke'o language;;;;;;;
7612;xxm;Minkin;Minkin language;;;;;;;
7613;xxr;Koropó;Koropó language;;;;;;;
7614;xxt;Tambora;Tambora language;;;;;;Latn;
7615;xya;Yaygir;Yaygir language;;;;;;;
7616;xyb;Yandjibara;Yandjibara language;;;;;;Latn;
7617;xyl;Yalakalore;Yalakalore language;;sai-nmk;Nambikwaran;;;;Latn;
7618;xyy;Yorta Yorta;Yorta Yorta language;;aus-pam;Pama-Nyungan;;;;Latn;Yotayota,Yortayorta,Bangerang,Kailtheban,Wollithiga,Jotijota,Joti-Jota,Jodajoda
7619;xzh;Zhang-Zhung;Zhang-Zhung language;;sit;Sino-Tibetan;;;;xzh-Tibt,Marc;
7620;xzm;Zemgalian;Zemgalian language;;bat;Baltic;;;;;Semigallian,Semigalian
7621;xzp;Ancient Zapotec;Ancient Zapotec language;;;;;;;
7622;yaa;Yaminahua;Yaminahua language;;sai-pan;Panoan;;;;Latn;Yaminawa
7623;yab;Yuhup;Yuhup language;;;;;;Latn;
7624;yac;Pass Valley Yali;Pass Valley Yali language;;ngf;Trans-New Guinea;;;;Latn;
7625;yad;Yagua;Yagua language;;;;;;Latn;
7626;yae;Pumé;Pumé language;;;;;;Latn;Yaruro,Yaruru,Yuapín,Pume
7627;yaf;Yaka;Yaka language;;bnt;Bantu;;;;Latn;Yaka (Democratic Republic of the Congo),Kiyaka
7628;yag;Yámana;Yámana language;;qfa-iso;isolate;;;;Latn;Yagán,Yahgan,Yaghan
7629;yah;Yazgulyam;Yazgulyam language;;ira-eas;Eastern Iranian;;;;;
7630;yai;Yagnobi;Yagnobi language;;ira;Iranian;;;;Latn,Cyrl;
7631;yaj;Banda-Yangere;Banda-Yangere language;;;;;;;
7632;yak;Yakima;Yakima language;;nai-shp;Sahaptian;;;;Latn;
7633;yal;Yalunka;Yalunka language;;;;;;;Jallonka,Jalonke
7634;yam;Yamba;Yamba language;;nic-bod;Bantoid;;;;Latn;
7635;yan;Mayangna;Mayangna language;;nai-min;Misumalpan;;;;Latn;
7636;yao;Yao;Yao language;;bnt;Bantu;;;;Latn;Yao (Africa)
7637;yap;Yapese;Yapese language;;poz-oce;Oceanic;;;;Latn;
7638;yaq;Yaqui;Yaqui language;;azc-trc;Taracahitic;;;;Latn;Hiaki,Yoeme
7639;yar;Yabarana;Yabarana language;;sai-car;Cariban;;;;Latn;
7640;yas;Gunu;Gunu language;;nic-bod;Bantoid;;;;Latn;Nugunu
7641;yat;Yambeta;Yambeta language;;nic-bod;Bantoid;;;;Latn;
7642;yau;Yuwana;Yuwana language;;;;;;;
7643;yav;Yangben;Yangben language;;nic-bod;Bantoid;;;;Latn;
7644;yaw;Yawalapití;Yawalapití language;;awd;Arawakan;;;;Latn;
7645;yax;Yauma;Yauma language;;;;;;;
7646;yay;Agwagwune;Agwagwune language;;nic-bco;Benue-Congo;;;;Latn;
7647;yaz;Lokaa;Lokaa language;;nic-bco;Benue-Congo;;;;Latn;
7648;yba;Yala;Yala language;;alv;Atlantic-Congo;;;;Latn;
7649;ybb;Yemba;Yemba language;;bai;Bamileke;;;;Latn;
7650;ybe;Western Yugur;Western Yugur language;;trk;Turkic;;;;;
7651;ybh;Yakkha;Yakkha language;;tbq;Tibeto-Burman;;;;;
7652;ybi;Yamphu;Yamphu language;;tbq;Tibeto-Burman;;;;;
7653;ybj;Hasha;Hasha language;;;;;;;
7654;ybk;Bokha;Bokha language;;tbq-lol;Loloish;;;;;
7655;ybl;Yukuben;Yukuben language;;;;;;;
7656;ybm;Yaben;Yaben language;;;;;;;
7657;ybn;Yabaâna;Yabaâna language;;awd;Arawakan;;;;Latn;
7658;ybo;Yabong;Yabong language;;;;;;;
7659;ybx;Yawiyo;Yawiyo language;;;;;;;
7660;yby;Yaweyuha;Yaweyuha language;;;;;;;
7661;ych;Chesu;Chesu language;;tbq-lol;Loloish;;;;;
7662;ycl;Lolopo;Lolopo language;;tbq-lol;Loloish;;;;;
7663;ycn;Yucuna;Yucuna language;;awd-nwk;Nawiki;;;;Latn;Yukuna,Yacuna,Yakuna,Jucuna,Jukuna
7664;ycp;Chepya;Chepya language;;tbq-lol;Loloish;;;;;
7665;yda;Yanda;Yanda language;;;;;;;
7666;yde;Yangum Dey;Yangum Dey language;;qfa-tor;Torricelli;;;;Latn;
7667;ydg;Yidgha;Yidgha language;;ira-eas;Eastern Iranian;;;;;
7668;ydk;Yoidik;Yoidik language;;;;;;;
7669;yea;Ravula;Ravula language;;dra;Dravidian;;;;;
7670;yec;Yeniche;Yeniche language;;;;;;Latn;
7671;yee;Yimas;Yimas language;;;;;;;
7672;yei;Yeni;Yeni language;;;;;;;
7673;yej;Yevanic;Yevanic language;;grk;Hellenic;;;;Hebr;
7674;yen;Yendang;Yendang language;;alv;Atlantic-Congo;;;;Latn;Yotti
7675;yer;Tarok;Tarok language;;nic-bco;Benue-Congo;;;;Latn;Yergum,Yergam
7676;yes;Yeskwa;Yeskwa language;;nic-bco;Benue-Congo;;;;Latn;Nyankpa
7677;yet;Yetfa;Yetfa language;;;;;;;
7678;yeu;Yerukula;Yerukula language;;dra;Dravidian;;;;;
7679;yev;Yapunda;Yapunda language;;qfa-tor;Torricelli;;;;Latn;
7680;yey;Yeyi;Yeyi language;;;;;;;
7681;ygi;Yiningayi;Yiningayi language;;;;;;;
7682;ygl;Yangum Gel;Yangum Gel language;;qfa-tor;Torricelli;;;;Latn;
7683;ygm;Yagomi;Yagomi language;;ngf-fin;Finisterre;;;;Latn;
7684;ygp;Gepo;Gepo language;;tbq-lol;Loloish;;;;;
7685;ygr;Yagaria;Yagaria language;;paa-kag;Kainantu-Goroka;;;;Latn;Hua
7686;ygs;Yolngu Sign Language;Yolngu Sign Language;;sgn;sign;;;;;
7687;ygu;Yugul;Yugul language;;;;;;;
7688;ygw;Yagwoia;Yagwoia language;;;;;;Latn;
7689;yha;Baha;Baha language;;qfa-tak;Tai-Kadai;;;;;Baha Buyang,Paha
7690;yhd;Judeo-Iraqi Arabic;Judeo-Iraqi Arabic language;;sem-arb;Arabic;;;;Hebr;
7691;yhl;Hlepho Phowa;Hlepho Phowa language;;tbq-lol;Loloish;;;;;
7692;yi;Yiddish;Yiddish language;;gmw;West Germanic;;;;Hebr;
7693;yia;Yinggarda;Yinggarda language;;aus-psw;Southwest Pama-Nyungan;;;;Latn;
7694;yif;Ache;Ache language;;tbq-lol;Loloish;;;;;Azhe
7695;yig;Wusa Nasu;Wusa Nasu language;;tbq-lol;Loloish;;;;;
7696;yii;Yidiny;Yidiny language;;aus-yid;Yidinyic;;;;Latn;
7697;yij;Yindjibarndi;Yindjibarndi language;;aus-nga;Ngayarda;;;;Latn;
7698;yik;Dongshanba Lalo;Dongshanba Lalo language;;tbq-lol;Loloish;;;;;
7699;yil;Yindjilandji;Yindjilandji language;;;;;;Latn;
7700;yim;Yimchungru Naga;Yimchungru Naga language;;;;;;;
7701;yin;Yinchia;Yinchia language;;aav;Austro-Asiatic;;;;;
7702;yip;Pholo;Pholo language;;;;;;;
7703;yiq;Miqie;Miqie language;;tbq-lol;Loloish;;;;;Micha
7704;yir;North Awyu;North Awyu language;;;;;;;
7705;yis;Yis;Yis language;;qfa-tor;Torricelli;;;;Latn;
7706;yit;Eastern Lalu;Eastern Lalu language;;tbq-lol;Loloish;;;;;
7707;yiu;Awu;Awu language;;tbq-lol;Loloish;;;;;Lope
7708;yiv;Northern Nisu;Northern Nisu language;;tbq-lol;Loloish;;;;;
7709;yix;Axi Yi;Axi Yi language;;tbq-lol;Loloish;;;;;
